index,Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Published_Date,published_time_x,Created_At,group_name,published_at,author,url_x,Title,Description,content,published_time_y,id_y,title_y,Source,Summary,Url,Created_At,title_y_Sentiment_Score,content_Sentiment_Score,Combined_Description,Processed_Text,Sentiment_Score,Sentiment_Label,Published_Year,Published_Month,Published_Weekday,Published_Hour,Is_Weekend,Close_Lag1,Close_Lag2,MA_5,MA_10,MA_20,Price_Range,Daily_Return,Positive_Sentiment,Negative_Sentiment,SMA_50,EMA_50,Bollinger_Upper,Bollinger_Lower,RSI,high_low,high_close,low_close,TR,ATR,log_return,volatility,Prev Close,Price_Change,Target
691,2024-11-15 05:00:00,207.4600067138672,208.4900054931641,204.07000732421875,204.9900054931641,3982800.0,0.0,0.0,IBM,2024-11-15,05:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,11,4,5.0,0,208.9900054931641,208.9900054931641,208.96200256347657,,,4.419998168945341,-0.0191396712515558,0,0,217.41584747314454,204.38534011974227,236.54889987425958,198.2827950720295,45.03648550791927,4.419998168945341,0.5,4.919998168945341,4.919998168945341,,-0.01932520595647313,0.010457529944269508,208.9900054931641,-0.0191396712515558,0
692,2024-10-16 04:00:00,22.3799991607666,22.540000915527344,21.739999771118164,22.309999465942383,62151800.0,0.0,0.0,INTC,2024-10-16,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,2,4.0,0,204.9900054931641,208.9900054931641,171.240002822876,,,0.8000011444091797,-0.8911654282252978,0,0,213.22519107818604,197.24513068233836,271.40470014068086,155.04568201569123,3.7535974795264337,0.8000011444091797,182.45000457763675,183.25000572204593,0.8000011444091797,,-2.2179262397516224,0.5928810459244218,,-0.8911654282252978,0
693,2024-10-17 04:00:00,22.719999313354492,22.81999969482422,22.399999618530273,22.440000534057617,43807600.0,0.0,0.0,INTC,2024-10-17,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,3,4.0,0,22.309999465942383,204.9900054931641,133.54400329589845,,,0.4200000762939453,0.00582703143107155,0,0,209.0528109741211,190.39002753926852,288.16780520029744,129.93781674794474,3.2086737668065695,0.4200000762939453,0.5100002288818359,0.09000015258789062,0.5100002288818359,,0.005810119947451066,0.5928761417157902,22.309999465942383,0.00582703143107155,1
694,2024-10-18 04:00:00,22.61000061035156,22.81999969482422,22.5,22.770000457763672,39971700.0,0.0,0.0,INTC,2024-10-18,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,4,4.0,0,22.440000534057617,22.309999465942383,96.30000228881838,153.50900230407717,,0.31999969482421875,0.014705878603042288,0,0,204.9005248260498,183.8166931439154,299.68671258949115,110.11433706260844,0.335575491039549,0.31999969482421875,0.37999916076660156,0.05999946594238281,0.37999916076660156,,0.014598795725600149,0.5925473739110818,22.440000534057617,0.014705878603042288,1
695,2024-10-21 04:00:00,22.61000061035156,22.8799991607666,22.25,22.84000015258789,39727000.0,0.0,0.0,INTC,2024-10-21,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,0,4.0,0,22.770000457763672,22.440000534057617,59.070001220703126,134.6030014038086,,0.6299991607666016,0.003074207001183993,0,0,200.749638671875,177.5038816540594,308.2990694295746,93.2002079141754,0.325476692432332,0.6299991607666016,0.10999870300292969,0.5200004577636719,0.6299991607666016,,0.0030694912890858,0.5926027193122562,22.770000457763672,0.003074207001183993,1
696,2024-10-22 04:00:00,22.729999542236328,22.81999969482422,22.170000076293945,22.399999618530273,50160400.0,0.0,0.0,INTC,2024-10-22,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,1,4.0,0,22.84000015258789,22.770000457763672,22.552000045776367,115.75700130462648,,0.6499996185302734,-0.019264471590109133,0,0,196.58995250701904,171.42137647619552,315.00103561098797,78.17886940305007,0.3091766902870745,0.6499996185302734,0.020000457763671875,0.6700000762939453,0.6700000762939453,,-0.019452449637444715,0.59222060312932,22.84000015258789,-0.019264471590109133,0
697,2024-10-23 04:00:00,22.299999237060547,22.43000030517578,21.579999923706055,21.979999542236328,45799100.0,0.0,0.0,INTC,2024-10-23,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,2,4.0,0,22.399999618530273,22.84000015258789,22.486000061035156,96.86300144195556,,0.8500003814697266,-0.018750003725290343,0,0,192.4307957839966,165.56093032192263,320.2926908279231,64.56890074007009,0.30849770973144075,0.8500003814697266,0.030000686645507812,0.8199996948242188,0.8500003814697266,,-0.018928013681993105,0.5918473620413829,22.399999618530273,-0.018750003725290343,0
698,2024-10-24 04:00:00,22.09000015258789,22.3700008392334,21.969999313354492,22.34000015258789,40554400.0,0.0,0.0,INTC,2024-10-24,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,3,4.0,0,21.979999542236328,22.399999618530273,22.46599998474121,78.00500164031982,,0.40000152587890625,0.016378554042268956,0,0,188.27883907318116,159.94442325645852,324.38602972162164,52.17164842474068,0.4958011992409723,0.40000152587890625,0.3900012969970703,0.010000228881835938,0.40000152587890625,,0.016245872322207058,0.5922050439694236,21.979999542236328,0.016378554042268956,1
699,2024-10-25 04:00:00,22.420000076293945,23.34000015258789,22.40999984741211,22.68000030517578,67503000.0,0.0,0.0,INTC,2024-10-25,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,4,4.0,0,22.34000015258789,21.979999542236328,22.447999954223633,59.374001121521,,0.9300003051757812,0.015219344237493493,0,0,184.13368236541749,154.5615047093494,327.49328080303826,40.77408392779668,0.6725750583923968,0.9300003051757812,1.0,0.06999969482421875,1.0,,0.015104691843964227,0.5925486105349185,22.34000015258789,0.015219344237493493,1
700,2024-10-28 04:00:00,22.670000076293945,23.270000457763672,22.559999465942383,22.920000076293945,41915000.0,0.0,0.0,INTC,2024-10-28,04:00:00,,,,,,,,,,,,,,,,,,    ,,,Neutral,2024,10,0,4.0,0,22.68000030517578,22.34000015258789,22.463999938964843,40.76700057983399,,0.7100009918212891,0.010582000347830522,0,0,179.99332565307617,149.3990927629551,329.76768393811255,30.218967368039756,0.8010464893066143,0.7100009918212891,0.5900001525878906,0.12000083923339844,0.7100009918212891,,0.010526402859971572,0.5928731032102311,22.68000030517578,0.010582000347830522,1
